site1,site2,site3
http://www.buzzfeed.com/mikespohr/onesies-for-the-coolest-baby-you-know#-7320524329887806409,http://www.buzzfeed.com/jordanzakarin/radio-serials-podcasts-revival#-7296962540320669798,http://www.buzzfeed.com/buzzfeedpolitics/explained-what-the-hell-happened-in-the-senate-today#-7331003197256458358
http://www.buzzfeed.com/marisol/fequency-theory-frequency-is-john-reeses-life-b0w2#-7390833203996583559,http://www.buzzfeed.com/hunterschwarz/britney-spears-is-selling-merchandise-with-bch-written-all-o#-7343929391758635794,http://www.buzzfeed.com/regajha/dangerous-symptoms-of-being-addicted-to-puns#-7350337349811230372
http://www.buzzfeed.com/perpetua/early-nirvana-photos-1989#-7478395999083174386,http://www.buzzfeed.com/dray/20-quotations-of-euphegenia-doubtfire-to-celebrate-4666#-7439541384582635225,http://www.buzzfeed.com/rubycramer/will-howard-dean-pinch-hit-for-elizabeth-warren-in-2016#-7419716583399900058
http://www.buzzfeed.com/meganm15/meet-the-ultimate-underdogs-stray-dogs-and-at-risk-youth-fig#-755148991100966625,http://www.buzzfeed.com/emilyhennen/53-celebrities-who-have-southern-roots#-7487808580375609082,http://www.buzzfeed.com/andrewkaczynski/oops-we-can-see-you-edit-wikipedia-guys#-7498197816765903149
http://www.buzzfeed.com/katienotopoulos/proof-that-no-one-watches-porn-on-christmas#-7560803731709592892,http://www.buzzfeed.com/robinedds/its-thanksgiving-so-we-asked-some-brits-to-label-the-us-stat#-7565621191363562461,http://www.buzzfeed.com/elongreen/things-mitt-romney-loves-4yyh#-7585707407047771043
http://www.buzzfeed.com/tracyclayton/reasons-that-penguins-are-hands-down-the-best-animal-on-e#-7604502287018845756,http://www.buzzfeed.com/leonoraepstein/disney-princesses-ranked-by-intelligence#-7608520285831616392,http://www.buzzfeed.com/kimberleydadds/this-touching-moment-at-the-hunger-games-premiere-will-make#-7617638943015102392
http://www.buzzfeed.com/adambvary/new-wolf-of-wall-street-poster#-7652848449907801856,http://www.buzzfeed.com/ellievhall/23-people-who-were-too-sleepy-for-black-friday#-7623368088150698900,http://www.buzzfeed.com/kmallikarjuna/movies-summed-in-one-photo-set#-7639327214768734163
http://www.buzzfeed.com/chelseamarshall/25-reasons-to-be-thankful-for-your-pet#-7705129984864398075,http://www.buzzfeed.com/ryanhatesthis/if-miley-cyrus-wins-times-person-of-the-year#-7757279517752571508,http://www.buzzfeed.com/summeranne/gifs-that-will-make-you-laugh-every-time#-7704674876765364672
http://www.buzzfeed.com/lyapalater/8-celebrity-tweets-you-missed-today-576078990#-780594606790585475,http://www.buzzfeed.com/summeranne/alleged-photo-of-an-adorable-8-year-old-kanye-west#-7796846881652983997,http://www.buzzfeed.com/dray/1990s-christmas-movies-home-alone-4666#-7819184815863237228
http://www.buzzfeed.com/mattbellassai/the-creepiest-dogs-you-meet-on-okcupid#-7853087955792313401,http://www.buzzfeed.com/joannaborns/saltine-porn#-7832298104480740738,http://www.buzzfeed.com/tonymerevick/illinois-governor-signs-marriage-equality-bill-into-law#-7894442206203921956
http://www.buzzfeed.com/mccarricksean/50-things-that-comics-imply-about-christmas-fjmu#-7928283164099302795,http://www.buzzfeed.com/joelanderson/the-talent-factory-behind-andre-agassi-and-monica-seles-has#-7953375967640335809,http://www.buzzfeed.com/josephbernstein/is-this-the-last-great-mario-game#-7911467386854767875
http://www.buzzfeed.com/daves4/the-dumbest-things-that-happened-this-year#-7973456111074010640,http://www.buzzfeed.com/josephbernstein/was-this-135-hour-gaming-marathon-shut-down-to-protect-the-p#-7983246172030620773,http://www.buzzfeed.com/nycsouthpaw/captions-of-yesteryear-4xje#-7985349747202267568
http://www.buzzfeed.com/kmallikarjuna/harry-potter-characters-singing-pink-is-actually-hilarious-a#-7993068264684249350,http://www.buzzfeed.com/scott/blockage-2#-8019551794322563741,http://www.buzzfeed.com/mjs538/the-33-most-moments-in-ryan-goslings-33-years-on-planet-eart#-8028689436725641946
http://www.buzzfeed.com/rachelzarrell/someone-needs-to-tell-martha-stewart-her-food-tweets-are-dis#-8053025852945147181,http://www.buzzfeed.com/mikespohr/why-monica-and-chandler-will-be-terrific-parents#-8076388071288154743,http://www.buzzfeed.com/sapna/kmart-made-a-gif-themed-commercial-and-it-doesnt-really-make#-8059774261067093280
http://www.buzzfeed.com/mbvd/coffee-bean-features-cash-collecting-jars-for-your-favorite#-811798195202815094,http://www.buzzfeed.com/mattbellassai/the-horrible-truth-of-eating-nothing-but-pumpkin-stuff-for-7#-8144470460668181685,http://www.buzzfeed.com/mrloganrhoades/what-every-chicago-bulls-fan-would-like-to-say-to-derrick-ro#-8102649960623201323
http://www.buzzfeed.com/johnshwilliams/the-steps-of-picking-a-movie-on-netflix-fp2l#-8179948466358409428,http://www.buzzfeed.com/adriancarrasquillo/prominent-dreamer-to-leave-job-in-congress-to-fight-her-moth#-8165930289505488069,http://www.buzzfeed.com/skarlan/katniss-everdeen-actually-belongs-with-johanna-mason#-8209274918764412686
http://www.buzzfeed.com/scottl28/leslie-knope-is-corrupt-and-deserved-to-be-recalle-am08#-8256053668066548318,http://www.buzzfeed.com/georgey/stalkers-these-21-songs-are-written-about-you-f061#-8213988017259395780,http://www.buzzfeed.com/jenlewis/who-said-it-jennifer-lawrence-or-liz-lemon#-8239782650278192509
http://www.buzzfeed.com/skarlan/this-british-skydiver-completed-his-100th-jump-completely-na#-8284189865691826760,http://www.buzzfeed.com/lyapalater/9-celebrity-tweets-you-missed-today-468845#-8305354391589375865,http://www.buzzfeed.com/adamdavis/theres-a-website-that-automatically-puts-nick-cages-face-on#-8290117979499611166
http://www.buzzfeed.com/rachelzarrell/why-sharkeisha-is-trending-on-twitter#-8399117216948380386,http://www.buzzfeed.com/rachelzarrell/dr-dan-turns-your-favorite-characters-into-delicious-pancake#-8367747540250884546,http://www.buzzfeed.com/leonoraepstein/festive-beauty-products-perfect-for-the-holidays#-8321381601762234250
http://www.buzzfeed.com/leonoraepstein/artistic-magic-happens-when-this-5-year-old-illustrates-80s#-8407418302107492811,http://www.buzzfeed.com/desmondm/chris-lilley-just-gave-the-most-quiche-ama-of-the-5mf6#-8457433020709899466,http://www.buzzfeed.com/chelseamarshall/the-most-important-pugs-of-2013#-845255287526193264
http://www.buzzfeed.com/lyapalater/celebrity-tweets-you-missed-today-49648957#-84986849956460276,http://www.buzzfeed.com/juliepereira24/20-plaid-pieces-to-try-this-winter-for-under-100-haso#-8570108987291361431,http://www.buzzfeed.com/jtes/15-of-nelson-mandelas-most-inspiring-quotes#-8469626264237495653
http://www.buzzfeed.com/emilyhennen/27-reasons-adam-pally-would-literally-make-the-best-friend-e#-859852674401289665,http://www.buzzfeed.com/alannaokun/some-terrible-people-on-twitter-have-decided-that-its-fat-sh#-857763575725495469,http://www.buzzfeed.com/adamellis/kids-show-characters-who-were-totally-gay-heroes#-8641429494686384965
http://www.buzzfeed.com/adamellis/heres-what-happens-when-you-ask-people-to-draw-maps-of-the-u#-8673139764060014685,http://www.buzzfeed.com/azafar/justin-bieber-r-kelly-pyd#-867708825521510410,http://www.buzzfeed.com/mrloganrhoades/video-emerges-of-florida-offensive-players-aggressively-bloc#-8663548404320756244
http://www.buzzfeed.com/peggy/brilliant-packaging-designs-that-will-blow-your-mind#-8702496308746528835,http://www.buzzfeed.com/perpetua/nine-inch-nails-tension#-8709703020200816723,http://www.buzzfeed.com/miriamelder/watch-this-indian-actress-shut-down-a-female-journalist-for#-8686174447235761984
http://www.buzzfeed.com/jordanzakarin/celebrity-tv-interview-meltdowns#-8748796903521261147,http://www.buzzfeed.com/skarlan/chicagos-gay-hockey-association-covers-mariah-carey-flawless#-8721132359702129067,http://www.buzzfeed.com/bml/a-rod-walks-out-of-mlb-hearing-over-bud-seligs-refusal-to-te#-8727579261153701678
http://www.buzzfeed.com/chrisgeidner/boehner-says-i-do-to-gay-candidates-but-house-democrats-push#-8775272237062128561,http://www.buzzfeed.com/leonoraepstein/watch-matilda-cast-members-reenact-scenes-as-grown-ups#-8780931740986480175,http://www.buzzfeed.com/lilytownshend/16-of-the-worst-celebrity-attempts-at-a-music-care-gtl8#-878653810144330230
http://www.buzzfeed.com/katieheaney/19-signs-you-cant-cook-to-save-your-life#-8855459695771896529,http://www.buzzfeed.com/kmallikarjuna/2013-was-the-best-year-ever-to-be-a-nerd#-8845589995608381339,http://www.buzzfeed.com/daves4/celebrities-with-their-faces-upside-down-are-absolutely-terr#-8845418425267311991
http://www.buzzfeed.com/arianelange/a-ranking-of-the-hunger-games-chocolates#-8881075916903859628,http://www.buzzfeed.com/kmallikarjuna/missing-lines-that-should-have-been-in-the-harry-potter-movi#-8884512080914416487,http://www.buzzfeed.com/erinlarosa/one-direction-midnight-memories-release-party#-8954542383196227081
http://www.buzzfeed.com/cuties/the-chubbiest-cheeks-on-the-internet#-8996247558509709190,http://www.buzzfeed.com/azafar/busta-rhymes-and-q-tip-give-the-world-an-early-christmas-pre#-8978928373265425781,http://www.buzzfeed.com/louispeitzman/bad-movies-to-watch-with-your-gay-friends#-9075319672257348730
http://www.buzzfeed.com/perpetua/what-are-the-names-of-these-bands#-9097011565890704034,http://www.buzzfeed.com/daves4/things-that-will-make-you-say-nope#-9088866585259600307,http://www.buzzfeed.com/rachelzarrell/how-heidi-montag-and-spencer-pratt-blew-10-million-in-three#-9076819537334850206
http://www.buzzfeed.com/rachelzarrell/this-epic-note-passing-war-on-a-delayed-flight-wins-thanksgi#-91037916206573008,http://www.buzzfeed.com/garrettjustgarrett/why-meteorology-is-paris-hiltons-true-calling-87fk#-9114073549337991597,http://www.buzzfeed.com/peterlauria/5-facts-about-the-nations-largest-magazine-publisher#-9119617429544379742
http://www.buzzfeed.com/dorsey/non-white-people-who-are-perfectly-capable-of-hosting-a-p#-9132259609627237612,http://www.buzzfeed.com/sapna/jc-penney-and-abercrombie-at-risk-of-getting-booted-out-of-s#-9127998605183317571,http://www.buzzfeed.com/skarlan/cult-film-but-im-a-cheerleader-to-get-a-musical-makeover#-914840106635509429
http://www.buzzfeed.com/mjkiebus/fan-bases-god-hated-most-in-2013#-9186692584906204549,http://www.buzzfeed.com/gregs11/7-ridiculous-items-you-can-buy-online-right-now-4x67#-9155932142325971535,http://www.buzzfeed.com/daves4/the-35-most-powerful-snapchats-of-2013#-9184594345746916699
http://www.buzzfeed.com/ariellecalderon/this-chinchilla-is-the-cutest-holiday-enthusiast-youve-ever#-9216161678656969552,http://www.buzzfeed.com/alisonvingiano/costco-accidentally-labled-the-bible-as-fiction#-951911282233646165,http://www.buzzfeed.com/hillaryreinsberg/juicy-campus-founder-poster-boy-for-internet-kindness#-92713611375983180
http://www.buzzfeed.com/podroz/all-da-badges-zpyb-2rft#1013912346602230730,http://www.buzzfeed.com/chelseamarshall/why-im-happy-i-never-sent-my-britney-spears-fan-letter#1023237469463875463,http://www.buzzfeed.com/JessicaNancy/7-occasions-youre-better-off-without-a-bra-h2m8#-961542642830037309
http://www.buzzfeed.com/alanwhite/29-important-facts-regarding-the-first-uk-twerking-champions#1101745226940523057,http://www.buzzfeed.com/saeedjones/tom-daley-has-found-a-new-way-out#1047916526568329412,http://www.buzzfeed.com/erikmalinowski/the-best-gifs-of-nfl-week-12-baby-its-cold-outside#1084199022369623308
http://www.buzzfeed.com/regajha/someone-wrote-very-very-racist-comments-on-a-gap-ad-and-gap#1152800212364160206,http://www.buzzfeed.com/janeclaireh/14-signs-its-winter-and-youre-texan-cqtr#1154917055774446303,http://www.buzzfeed.com/adriancarrasquillo/katie-couric-joining-yahoo-as-global-news-anchor-after-perso#1124038592858506107
http://www.buzzfeed.com/kimberleydadds/what-deceased-music-legends-would-look-like-if-theyd-made-it#1154971384386059399,http://www.buzzfeed.com/bennyjohnson/this-congressman-is-really-obsessed-with-tweeting-pictures-o#1155088967516337105,http://www.buzzfeed.com/charliewarzel/why-is-facebook-suddenly-blowing-up-old-posts#1164129306528645711
http://www.buzzfeed.com/charliewarzel/proof-that-technology-hasnt-changed-who-we-are#1176675182328142268,http://www.buzzfeed.com/emilyhennen/70-celebrity-babies-born-in-2013#1217939275004888862,http://www.buzzfeed.com/bensmith/obamas-very-personal-deal-with-iran#1165295995295922755
http://www.buzzfeed.com/charliewarzel/how-to-make-your-computer-monitor-invisible-to-everyone-but#1250749577241569991,http://www.buzzfeed.com/erinlarosa/how-to-make-an-adorable-and-vegetarian-turkey-for-thanksgivi#1307384183500904535,http://www.buzzfeed.com/arianelange/hollywood-postcard-perfect-vintage-postcards#1290093445954218619
http://www.buzzfeed.com/emofly/miraculous-foods-to-make-for-hanukkah#1373316473729471494,http://www.buzzfeed.com/jessicamisener/heres-what-gauged-ears-look-like-without-the-gauges-in#137533568704631339,http://www.buzzfeed.com/bennyjohnson/the-21-most-joe-biden-est-things-joe-biden-has-ever-joe-bide#1346023797825383141
http://www.buzzfeed.com/mattlynley/surprise-these-businesses-are-still-around#1427223051365332425,http://www.buzzfeed.com/tanyachen/super-hot-people-who-happen-to-be-ceos#1390694234586613334,http://www.buzzfeed.com/josephbernstein/every-game-heroine-of-2013-looks-exactly-the-same#1467679340152191086
http://www.buzzfeed.com/mattbellassai/totally-important-reasons-to-be-proud-of-tom-daley#1525581873151833997,http://www.buzzfeed.com/lottetregelles/19-ways-nigel-thornberrys-face-makes-great-things-gsqa#1501025698842463360,http://www.buzzfeed.com/erinlarosa/the-stages-of-thanksgiving-as-told-by-addams-family-value#1503468923499256229
http://www.buzzfeed.com/adriancarrasquillo/so-a-python-didnt-actually-eat-a-drunk-guy-in-india#1615814203472341931,http://www.buzzfeed.com/kateaurthur/hunger-games-catching-fire-nina-jacobson-jennifer-lawrence#1619281943932547516,http://www.buzzfeed.com/jenlewis/which-love-actually-character-are-you#1525752813432570079
http://www.buzzfeed.com/mylestanzer/drake-is-coming-out-with-gold-jordan-sneakers#1680963643309561787,http://www.buzzfeed.com/tabathaleggett/there-is-a-20cm-antelope-at-chester-zoo#1677814005588843553,http://www.buzzfeed.com/regajha/washington-dcs-metro-system-just-released-a-really-really-se#1658841042764692706
http://www.buzzfeed.com/mikespohr/what-no-one-tells-you-about-becoming-a-parent#1723136755280758698,http://www.buzzfeed.com/lyapalater/miley-and-her-virtual-kitten-won-the-amas-the-internet-life#1724599965365575269,http://www.buzzfeed.com/chelseamarshall/turkeys-who-just-want-to-be-your-friend#171575754141706472
http://www.buzzfeed.com/ariellecalderon/things-you-probably-didnt-know-about-good-will-hunting#1732405284116780263,http://www.buzzfeed.com/emofly/things-you-need-to-host-a-holiday-party#1762990375484287332,http://www.buzzfeed.com/louispeitzman/how-to-be-thankful-while-mourning-a-best-friend#1746163054128207632
http://www.buzzfeed.com/ailbhemalone/9-british-craft-beers-you-must-try#1779226402630572407,http://www.buzzfeed.com/rachelzarrell/jon-stewart-continues-his-crusade-to-prove-jennifer-lawrence#1830209145195064591,http://www.buzzfeed.com/antwaunsargent/times-kim-kardashian-and-kanye-west-were-the-most-fashion#1839051455021527838
http://www.buzzfeed.com/joelanderson/12-dead-240-injured-following-world-cup-celebrations-in-alge#1894128511935983997,http://www.buzzfeed.com/lesterfeder/activists-stage-kiss-in-in-brooklyn-ikea-to-protest-removal#193940265804590492,http://www.buzzfeed.com/bradesposito/20-signs-youre-a-child-of-divorce#191714701423337830
http://www.buzzfeed.com/jtes/why-the-rape-girls-are-speaking-out#1991180659421683745,http://www.buzzfeed.com/ontheregna/18-times-italian-greyhounds-were-total-fashionista-ewt3#1959476703463722391,http://www.buzzfeed.com/ariellecalderon/this-kid-dressed-as-harry-potter-and-went-to-penn-station-lo#1993659931819814350
http://www.buzzfeed.com/lyapalater/dylan-sprouse-responds-to-joe-jonas-personal-essay#1993976522108218262,http://www.buzzfeed.com/danmartin/this-is-what-mad-men-looks-like-without-the-cigarettes#1996853000591910077,http://www.buzzfeed.com/mjs538/a-tribute-to-the-guy-in-the-blue-shorts-on-the-purdue-gymnas#2001911939475546374
http://www.buzzfeed.com/juliapugachevsky/reasons-why-lena-dunhams-instagram-should-be-your-new-style#2024224884467415990,http://www.buzzfeed.com/lyapalater/things-miley-and-her-new-eyebrows-look-like#2028935707935414358,http://www.buzzfeed.com/rosiegray/media-figures-stand-behind-bloomberg-in-china-scandal#2012943590758534296
http://www.buzzfeed.com/tonymerevick/illinois-gov-pat-quinn-marriage-equality-law-a-democratic-tr#2071257337724937112,http://www.buzzfeed.com/kellyoakes/13-twitter-science-facts-debunked#2089492469668592837,http://www.buzzfeed.com/adamellis/the-weirdest-themed-restaurants-in-the-world#2096277782800793726
http://www.buzzfeed.com/jaimieetkin/crazy-eyes-taystee-made-the-cutest-christmas-music-video#2131887433667712457,http://www.buzzfeed.com/jwherrman/who-will-own-the-next-great-instant-messaging-service#2111698371791885567,http://www.buzzfeed.com/joannaborns/the-christmas-shoes-best-christmas-song#2160889834812992894
http://www.buzzfeed.com/perpetua/classic-albums-came-out-on-the-same-day#2288920561644302304,http://www.buzzfeed.com/whitneyjefferson/amanda-bynes-is-out-of-treatment-and-enrolling-in-school#2259216478206452719,http://www.buzzfeed.com/simoncrerar/sizzling-photos-of-aussie-firefighters#2296675253551757422
http://www.buzzfeed.com/samimain/cats-who-must-be-training-for-something-sneaky#2318352436919255767,http://www.buzzfeed.com/mjkiebus/hockeys-most-adorable-tradition-involves-over-25000-teddy-be#2299524033773186017,http://www.buzzfeed.com/summeranne/peek-inside-jj-abrams-absurdly-beautiful-new-project#230214594044550635
http://www.buzzfeed.com/mbvd/indonesia-raises-alert-for-volcano-to-highest-level#2345807388638101610,http://www.buzzfeed.com/arianelange/hollywood-dermatologist-arnold-klein-estate-sale#2334986690670475574,http://www.buzzfeed.com/juliapugachevsky/signs-youre-just-not-that-into-relationships-as-told-by-t#2338583704893402677
http://www.buzzfeed.com/mrloganrhoades/the-42-most-important-dunks-of-2013-nba-edition#2409265233774552532,http://www.buzzfeed.com/tanyachen/simple-cooking-skills-you-still-dont-have#2471955978527816007,http://www.buzzfeed.com/miamaria/35-reasons-why-the-hunger-games-is-really-battl-gsbg#2509336019312202209
http://www.buzzfeed.com/summeranne/38-pictures-that-prove-cats-have-a-heart-of-gold#2543882661064586478,http://www.buzzfeed.com/chelseamarshall/cats-who-give-love-a-bad-name#2542652597020043982,http://www.buzzfeed.com/benrosen/mike-tomlin-cant-stop-tripping-people#2514848474031287183
http://www.buzzfeed.com/heysooj/16-reasons-you-should-never-get-out-of-bed-dgs6#2657909095254952478,http://www.buzzfeed.com/katenocera/do-insurance-companies-have-any-friends-left-on-the-hill#2574258857804480789,http://www.buzzfeed.com/skarlan/underwear-flash-mob-makes-times-square-super-sexy#2657336147896312552
http://www.buzzfeed.com/lyapalater/celebrity-tweets-you-missed-today-40659#2661524710893321675,http://www.buzzfeed.com/danoshinsky/why-the-auburn-missouri-winner-should-play-in-the-bcs-title#2665983729395442016,http://www.buzzfeed.com/jordanzakarin/tracy-letts-august-osage-county-play-movie#2664253773952970126
http://www.buzzfeed.com/robinedds/this-is-what-happens-when-you-ask-people-to-draw-a-map-of-th#2671794689601615691,http://www.buzzfeed.com/josephbernstein/meet-the-brazilian-man-who-paid-1800-for-a-playstation-4#2694864024605567009,http://www.buzzfeed.com/emofly/how-to-carve-a-turkey-perfectly#2672807684786571531
http://www.buzzfeed.com/jaimieetkin/lil-mama-performed-waterfalls-with-tlc-live-at-the-amas#2711082583741142576,http://www.buzzfeed.com/sapna/the-numbers-behind-victorias-secret-and-its-iconic-fashion-s#2697701252861895075,http://www.buzzfeed.com/tabathaleggett/hilariously-honest-detention-slips#2739984107235819875
http://www.buzzfeed.com/leonoraepstein/vintage-teen-magazine-cover-lines-that-would-never-happen#2767984216184573793,http://www.buzzfeed.com/mrbriceno/30-signs-you-grew-up-in-a-mexican-household-gpsu#2761423289697798390,http://www.buzzfeed.com/kevintang/10-voicemails-you-get-from-mom#2803777866920126102
http://www.buzzfeed.com/chrisgeidner/obama-presents-same-sex-partners-with-awards-on-behalf-of-sa#2831715899875916564,http://www.buzzfeed.com/daves4/reasons-why-this-month-is-going-to-be-the-best-mon#2837690058534717323,http://www.buzzfeed.com/mattlynley/8-ways-to-measure-twitters-worth#2830926020731938763
http://www.buzzfeed.com/jeremybender/neil-gaiman-is-the-coolest-author-around#2847086376291185107,http://www.buzzfeed.com/theuniblogger/the-realistic-oil-paintings-of-doug-bloodworth-bhd#2898925217300982765,http://www.buzzfeed.com/maycie/powerful-video-shows-what-photoshop-can-do#2902284505298250514
http://www.buzzfeed.com/kristinchirico/television-in-2003-vs-2013#2972203443993562418,http://www.buzzfeed.com/emofly/glittery-christmas-cookies#2929743358887445253,http://www.buzzfeed.com/gregs11/20-doctor-who-parodies-crossovers-4x67#2937877443827975824
http://www.buzzfeed.com/erinchack/signs-you-take-french-fries-very-seriously#2979645802099350073,http://www.buzzfeed.com/alisonvingiano/teen-seeking-help-after-car-accident-rang-doorbell-was-shot#3051095309676012759,http://www.buzzfeed.com/tabirakhter/15-signs-you-are-emotionally-unavailable#2978869915113666581
http://www.buzzfeed.com/mattlynley/7-ways-to-totally-blow-a-tech-company-turnaround#3066256891677639612,http://www.buzzfeed.com/jordanzakarin/amazing-spider-man-2-trailer#3090692091666368050,http://www.buzzfeed.com/regajha/aziz-ansari-is-revolutionizing-indian-fashion-one-sari-at-a#3132622532817422469
http://www.buzzfeed.com/lyapalater/things-youre-only-afraid-of-if-you-live-in-new-york#313538770995745243,http://www.buzzfeed.com/donnad/potential-titles-for-the-superman-vs-batman-movie#316118873471511614,http://www.buzzfeed.com/dorsey/quiz-what-the-hell-is-msnbcs-chris-matthews-talking-about#3135069603885509180
http://www.buzzfeed.com/ariannarebolini/reasons-you-definitely-cant-go-to-the-gym-today#321151655403348617,http://www.buzzfeed.com/kateaurthur/oldboy-screenwriter-twists-spoilers-ending#3188511335197668171,http://www.buzzfeed.com/jaimieetkin/gordon-ramsay-swedish-chef-iron-chef-muppets-most-wanted#3225827585107680790
http://www.buzzfeed.com/skarlan/dianna-agron-becomes-brandon-flowers-in-the-killers-new-musi#3233833663621762210,http://www.buzzfeed.com/johnstanton/25-house-democrats-to-white-house-halt-all-deportations#3234720533625221399,http://www.buzzfeed.com/ryanhatesthis/people-that-prove-doitforthevine-has-gone-way-too-far#3268853060662638418
http://www.buzzfeed.com/alannaokun/the-year-2013-as-told-by-nail-art#3339332743574994923,http://www.buzzfeed.com/danmartin/equal-marriage-passes-crucial-vote-in-scotland#3337402046999230122,http://www.buzzfeed.com/schlages4dayz/sweet-dee-is-the-best-female-role-model-on-televis-d79y#3322551577356002376
http://www.buzzfeed.com/adriancarrasquillo/dogs-watching-the-national-dog-show-is-the-best-part-of-than#3364325658604289760,http://www.buzzfeed.com/justinabarca/this-is-the-saddest-most-disgusting-thanksgiving-feast-ever#336717256484434845,http://www.buzzfeed.com/marianthomas/42-pieces-of-definitive-proof-that-you-might-possibly-be-arm#3371180018003179200
http://www.buzzfeed.com/javim2/20-contributions-90s-blondes-made-to-society-bw9q#340728217584857976,http://www.buzzfeed.com/briangalindo/photos-of-the-oc-premiere-party-that-will-take-you-back-t#3451179189035995558,http://www.buzzfeed.com/mattbellassai/colton-haynes-sings-is-officially-the-most-perfect-human-eve#3380289864943586345
http://www.buzzfeed.com/kierawrr/18-reasons-to-be-grateful-this-thanksgiving-4gx1#3490544994422863215,http://www.buzzfeed.com/rachelzarrell/house-of-cards-is-going-to-ruin-your-valentines-day#3491559969825201637,http://www.buzzfeed.com/erikmalinowski/23-reasons-its-perfectly-ok-to-despise-the-st-louis-cardinal#348810829464910903
http://www.buzzfeed.com/andrewkaczynski/16-moving-images-from-president-obamas-visit-to-the-prison-n#3494612249200169119,http://www.buzzfeed.com/juliapugachevsky/most-remarkable-stop-motion-vines-of-2013#3512496838644906583,http://www.buzzfeed.com/evanmcsan/obama-praises-popes-call-for-greater-income-equality#3529633620017984910
http://www.buzzfeed.com/mariahsummers/sign-holding-students-bitcoin-account-passes-25000-after-bei#3585200411427602134,http://www.buzzfeed.com/mccarricksean/x-reasons-why-cyclops-is-everyones-least-favo-fjmu#3537673694718944486,http://www.buzzfeed.com/rachelysanders/big-bundts#3576178963963786129
http://www.buzzfeed.com/joshrobin/bill-de-blasios-family-cl47#3628455690560541613,http://www.buzzfeed.com/rosiegray/aipac-appears-to-back-administration-line-on-iran-sanctions#367596593974347628,http://www.buzzfeed.com/shani/black-directors-best-man-holiday-12-years-slave#3628732404735018672
http://www.buzzfeed.com/jennaguillaume/this-is-what-a-zombie-apocalypse-would-look-like-in-australi#3748357104031120214,http://www.buzzfeed.com/erinchack/kim-kardashians-feet-had-the-worst-year-ever#3730486183129066308,http://www.buzzfeed.com/jaimieetkin/ranking-friends-thanksgiving-episodes#3743785561793086221
http://www.buzzfeed.com/azafar/kanye-west-yeezus-tour#3827857116434628686,http://www.buzzfeed.com/samimain/in-defense-of-martha-stewarts-food-photos#3777362657869399779,http://www.buzzfeed.com/joelanderson/high-five-is-the-latest-effort-to-connect-between-the-nfl-an#379291380785622772
http://www.buzzfeed.com/rachelzarrell/couple-denies-they-left-anti-gay-note-for-nj-server#3902722233685568248,http://www.buzzfeed.com/alannaokun/unexpected-gifts-for-everyone-in-your-life#3839938177556358254,http://www.buzzfeed.com/katienotopoulos/meet-dasha-batell-the-picasso-of-snapchat#3842752932392385096
http://www.buzzfeed.com/joelanderson/heisman-frontrunner-escapes-charges-in-sexual-assault-invest#3928896035777285549,http://www.buzzfeed.com/whitneyjefferson/praise-yeezus-a-kimye-bathroom-selfie#3918467947488633693,http://www.buzzfeed.com/bml/worst-airline-ever-cancels-entire-flight-so-college-basketba#3977953428013089985
http://www.buzzfeed.com/mylestanzer/the-story-of-hanukkah-as-told-by-israeli-sensation-eliad-coh#4008924623735203713,http://www.buzzfeed.com/tanyachen/hot-guys-we-lost-to-relationships-in-2013#3993468617514674526,http://www.buzzfeed.com/briangalindo/7-celebrities-whose-style-you-totally-wanted-to-copy-in-1998#4020693530511759492
http://www.buzzfeed.com/chrisgeidner/after-repeal-of-dont-ask-dont-tell-equalitys-sticking-points#4107135591400112780,http://www.buzzfeed.com/mattbellassai/beyonce-turns-kevin-hart-into-a-screaming-uncontrollable-fan#4037312058231155719,http://www.buzzfeed.com/alisonvingiano/survivors-of-typhoon-haiyan-share-photos-and-videos-of-devas#4034082596416144802
http://www.buzzfeed.com/hillaryreinsberg/gift-ideas-for-impossibly-cool-friends#4128501674224954637,http://www.buzzfeed.com/chrisritter16/33-buzzfeed-employees-that-dressed-up-for-halloween#4107630729138260311,http://www.buzzfeed.com/moerder/daily-links-12-04-2013#411422931879764296
http://www.buzzfeed.com/summeranne/amber-riley-was-the-fiercest-competitor-in-dwts#4149520903447495335,http://www.buzzfeed.com/chelseamarshall/pictures-of-instagrams-goofiest-best-friends#4133188232242110541,http://www.buzzfeed.com/copyranter/carls-jr-latest-hamburger-porn-ad#4151021092363861480
http://www.buzzfeed.com/daves4/trypophobia-is-a-real-terrifying-thing-and-you-definitely-ha#4204487335618060127,http://www.buzzfeed.com/ellievhall/22-saddest-selfies-from-people-working-retail-on-black-frida#4210575658162380925,http://www.buzzfeed.com/chrisstokelwalker/the-mystery-of-chessboxing#4167090146610975623
http://www.buzzfeed.com/emilyhennen/why-we-should-all-be-eating-sweet-potato-casserole-all-year#4248954657821290443,http://www.buzzfeed.com/samimain/ways-cats-think-humans-are-terrible-at-being-cats#4244255853586056785,http://www.buzzfeed.com/daves4/ways-to-make-the-world-a-better-place#4225506723467421331
